Daniel Powter
5837060 5995
2889220 5995
3670788 6028
8061700 6028
8520452 6028
4719620 6028
7341060 6028
8457476 6028
2559492 6028
7605764 6028
4787972 6028
6098948 6028
3674372 6028
3343108 6100
3801860 6100
8651524 6100
2622468 6100
5637124 6100
7078916 6100
4982532 6100
3738884 6100
2887172 6100
4526084 6100
5705988 6100
6164740 6100
7868676 6100
8589572 6100
6030084 6140
3015684 6140
4457476 6140
8391428 6140
3084548 6140
3543300 6140
5247236 6140
5968132 6140
7213316 6140
3015428 6186
6226692 6186
6685444 6186
7341060 6186
7799812 6186
5376772 6186
2953476 6186
4198660 6186
6230788 6186
4784900 6208
5243652 6208
7602948 6208
5899268 6208
6358020 6208
8784388 6208
3934980 6208
2756868 6208
4788996 6208
3670788 6298
5309444 6298
6423556 6298
2886148 6298
7735812 6298
4919300 6298
6492420 6298
3806980 6298
3212036 6305
4850692 6305
5964804 6305
2427396 6305
7277060 6305
8653572 6305
4460548 6305
6033668 6305
3348228 6305
4391684 6379
4850436 6379
6095620 6379
7930884 6379
8717316 6379
7276804 6379
2427396 6379
3803908 6379
4329732 6379
5312772 6379
8065284 6379
8589572 6379
6689284 6379
3277572 6396
3736324 6396
4981508 6396
8585988 6396
6816772 6396
7603204 6396
6162692 6396
2689796 6396
8130308 6396
3215620 6396
4198660 6396
6951172 6396
7475460 6396
5575172 6396
8589828 6396
2884356 6500
5702404 6500
6161156 6500
6619908 6500
7799556 6500
4196612 6500
3215620 6500
6033668 6500
4915972 6512
5374724 6512
5833476 6512
7013124 6512
3410180 6512
8194820 6512
2429188 6512
5247236 6512
8851972 6512
4850436 6674
6095620 6674
7996164 6674
8520452 6674
3802372 6674
7277060 6674
4394756 6674
5707268 6674
6095620 6877
4457988 6877
3671812 6877
8784388 6877
2427652 6877
7343620 6877
3018756 6877
8590596 6877
7209732 7524
8454916 7524
2950148 7524
4262660 7524
8195588 7524
7212804 7524
4722948 7524
5707012 7524
6357764 7537
7602948 7537
8325636 7537
8784388 7537
3410692 7537
7343620 7537
6360836 7537
3870980 7537
4855044 7537
4260612 7569
5505796 7569
6228484 7569
6687236 7569
5246468 7569
4263684 7569
7999748 7569
2757892 7569
7476740 7569
3998468 7721
8848132 7721
2425860 7721
5178372 7721
7144708 7721
7603460 7721
5901316 7721
3936260 7721
5181444 7721
6361092 7721
7737348 7721
3019524 7721
7148548 7721
6423300 7758
2753540 7758
7013380 7758
4719876 7758
5178628 7758
3476484 7758
6557188 7758
7540228 7758
2756612 7758
3936260 7758
5312516 7758
8851460 7758
4723716 7758
3670788 7800
7275268 7800
8520452 7800
4260868 7800
6816772 7800
2426116 7800
7865604 7800
3804676 7800
4787716 7800
7540228 7800
2560004 7800
6098948 7800
6952452 7800
3015428 7865
4260612 7865
5440260 7865
2556932 7865
3605764 7865
6293764 7865
3280388 7865
7867908 7865
2692612 7865
2884356 7904
6554372 7904
7865348 7904
3737860 7904
5312004 7904
6885380 7904
4719364 8024
8323844 8024
3474436 8024
7145220 8024
5376516 8024
4198404 8024
2757124 8024
8393220 8024
5510916 8024
4850436 8077
3671812 8077
6818564 8077
5442564 8077
5966852 8077
8523268 8077
4919812 8077
7410180 8077
6095620 8446
4391940 8446
4850692 8446
2427396 8446
8391684 8446
4132356 8446
5050372 8446
6033412 8446
6688772 8446
8460292 8446
5309188 8513
4000772 8513
4525060 8513
6426116 8513
5181444 8513
7737348 8513
4069380 8513
4659204 8513
4850436 8520
3542020 8520
4066308 8520
5967364 8520
8457732 8520
4722692 8520
7278596 8520
3610628 8520
4200452 8520
3343108 8765
4522756 8765
8127236 8765
6883076 8765
5638916 8765
8719876 8765
5115652 8765
3280900 8765
3936260 8765
2560772 8765
4850692 8963
5768196 8963
3148292 8963
2427652 8963
7278340 8963
5445124 8963
6362628 8963
4391684 9037
6030340 9037
7931652 9037
7211268 9037
4918020 9037
2428676 9037
5509124 9037
6033412 9037
6754308 9037
8785924 9037
4265476 9037
3474180 9051
8258308 9051
8717060 9051
5112836 9051
7014148 9051
6293764 9051
4000516 9051
4591620 9051
5115908 9051
5836804 9051
7868420 9051
3347972 9051
3146500 9129
3605252 9129
8455172 9129
4263428 9129
8457732 9129
5443332 9129
6098692 9129
2756612 9129
4850692 9258
6554628 9258
8325124 9258
2427396 9258
4196868 9258
3608068 9258
4853764 9258
5771268 9258
7279108 9258
3085060 9258
6690820 9258
8132612 9258
4391684 9332
4850436 9332
6095620 9332
8389636 9332
3475460 9332
7277060 9332
4329732 9332
2429444 9332
3282948 9332
2687748 9358
3146500 9358
4391684 9358
7996164 9358
6685700 9358
5573124 9358
8719876 9358
2625796 9358
4457220 9460
5702404 9460
6161156 9460
4981764 9460
7341060 9460
8522500 9460
3739396 9460
6030084 9536
6882308 9536
4916484 9536
4393476 9536
7932420 9536
3541764 9536
6557700 9536
8458244 9536
3670788 9572
6816516 9572
8651524 9572
4523012 9572
2557188 9572
5573124 9572
4198404 9572
6098948 9572
7999492 9572
6625284 9572
4129540 9641
8323844 9641
8782596 9641
7603204 9641
7079428 9641
6358788 9641
4655620 9641
5835268 9641
3477508 9641
5248260 9641
5838340 9641
7738884 9641
7275268 9757
4064260 9757
4850692 9757
6030340 9757
8456708 9757
3608068 9757
4197892 9757
3212036 9819
6816516 9819
4393476 9819
6359556 9819
5443076 9819
6165252 9819
8132612 9819
2425604 9831
6030084 9831
3607044 9831
5573124 9831
4656644 9831
8457988 9831
5378820 9831
7346180 9831
4850436 9849
2427396 9849
4393476 9849
3476996 9849
7278340 9849
4199172 9849
6166532 9849
2951941 243
8129285 243
3804677 243
5180933 243
3408645 1602
7209733 1602
7734021 1602
5835269 1602
8260869 1602
4591621 1602
7017989 1602
7869957 1602
5964293 1785
5047301 1785
7144709 1785
3082501 1785
3541509 1785
8325893 1785
7867397 1785
4460037 1785
7147013 1785
5377797 1785
5902085 1785
3019269 1785
3544581 1785
7215109 1785
3867141 1817
8651525 1817
2950149 1817
5047557 1817
6228741 1817
5770245 1817
5049861 1817
7278085 1817
3280645 1817
3804933 1817
8130309 1817
8720389 1817
5117957 1817
3605253 1894
7275269 1894
7996677 1894
3084037 1894
3674117 1894
6033413 1894
6754309 1894
7278597 1894
8197637 1894
3670789 2016
5309189 2016
8848133 2016
4850693 2016
2886149 2016
7735813 2016
8851973 2016
5445637 2016
3670789 2041
7209733 2041
8520453 2041
3212293 2041
6097413 2041
7213573 2041
3807237 2041
3604997 2257
4064005 2257
5243653 2257
8848133 2257
4785925 2257
7735301 2257
6425093 2257
2952197 2257
7147013 2257
7868933 2257
2949893 2563
8127237 2563
3540229 2563
4590341 2563
5705221 2563
8195845 2563
6951429 2563
4593157 2563
4588293 2617
5506053 2617
7734277 2617
8258565 2617
6491141 2617
5574149 2617
4656901 2617
7016453 2617
3412485 2617
7869957 2617
6488837 2810
7734021 2810
5309445 2810
7015173 2810
3148805 2810
4132869 2810
4919301 2810
8065029 2810
8851717 2810
3021061 2810
3932933 3046
5571333 3046
4391941 3046
2755077 3046
4329221 3046
5574405 3046
7933701 3046
2757381 3046
8852485 3046
3872261 3046
3605253 3371
8454917 3371
7406853 3371
7996677 3371
4853253 3371
6098949 3371
7278853 3371
5380357 3371
6619909 3399
7799557 3399
5571845 3399
6161669 3399
3018245 3399
7343621 3399
4263941 3399
5443845 3399
8590853 3399
3545349 3399
5833477 3484
6554629 3484
4588805 3484
5967365 3484
6557701 3484
8327173 3484
3020293 3484
4265477 3484
5243653 3493
5964805 3493
3998981 3493
5377541 3493
5967877 3493
7737349 3493
8654853 3493
2430469 3493
3675653 3493
6160901 3554
7340805 3554
5112837 3554
3739653 3554
4657157 3554
5246981 3554
6164485 3554
7147525 3554
8523781 3554
8000005 3554
4522757 3800
4064261 3800
6949381 3800
2887173 3800
4525573 3800
7935493 3800
4457221 4142
5833477 4142
7537413 4142
6292485 4142
8193285 4142
8718853 4142
3870213 4142
7083525 4142
7607813 4142
8328709 4142
3932933 4267
6030085 4267
7078661 4267
7799557 4267
2556933 4267
5376517 4267
4918277 4267
6098437 4267
6622725 4267
7409157 4267
8523269 4267
4002309 4267
4986885 4267
4326149 4293
5374725 4293
6095621 4293
8521989 4293
3672581 4293
3214341 4293
7605253 4293
4394501 4293
4918789 4293
5705221 4293
6819333 4293
3282949 4293
7996165 4552
8454917 4552
3605509 4552
2558213 4552
4131077 4552
7473413 4552
6031877 4552
3281669 4552
6820613 4552
3212037 4773
2491397 4773
6816773 4773
4982021 4773
8455685 4773
7276549 4773
3674117 4773
4526085 4773
6098949 4773
6886917 4773
4850693 4803
3015941 4803
6489605 4803
5310469 4803
8456965 4803
2560005 4803
4132869 4803
4920837 4803
8323845 4849
6751493 4849
7210245 4849
3474949 4849
5442309 4849
8326917 4849
5902597 4849
7082501 4849
4784901 4952
6423301 4952
3015941 4952
3541509 4952
7932933 4952
2559493 4952
7409157 4952
6426373 4952
4001797 4952
5312773 4952
4855045 4952
7805189 4952
4326149 4959
5964549 4959
2557189 4959
3082757 4959
7474181 4959
6950405 4959
5967621 4959
3543045 4959
8458245 4959
4854021 4959
4396293 4959
7346437 4959
3408645 4998
8258309 4998
6620165 4998
4918277 4998
4394501 4998
3411717 4998
5902341 4998
7737861 4998
6886149 4998
4790533 4998
6947589 5332
4129797 5332
5702661 5332
4589573 5332
8129029 5332
3280645 5332
6557701 5332
5050885 5332
4199429 5332
7738629 5332
3670789 5733
8520453 5733
7473157 5733
4983301 5733
6031877 5733
4195077 6732
4719365 6732
5833477 6732
7865093 6732
3475973 6732
8653573 6732
5374725 6888
3737093 6888
2950917 6888
8063493 6888
6622725 6888
7869701 6888
3146501 7192
4784901 7192
2426629 7192
3738117 7192
7211781 7192
7867909 7192
8392453 7192
4920837 7192
7345669 7192
3605253 7210
2558469 7210
8718853 7210
6032133 7210
6688261 7210
7212805 7210
3741189 7210
6166021 7210
5309189 7830
6554373 7830
7734021 7830
4850693 7830
5899525 7830
8587525 7830
2821637 7830
5574149 7830
4132869 7830
4986373 7830
4850437 7837
6095621 7837
7275269 7837
4391941 7837
5440773 7837
8128773 7837
5115397 7837
3674117 7837
4527621 7837
5505797 7920
6816773 7920
2689285 7920
8718597 7920
7866885 7920
4263429 7920
5836805 7920
8786949 7920
5571589 8361
7997957 8361
2820869 8361
4459525 8361
5639685 8361
7081477 8361
4528133 8361
4260613 9611
6095621 9611
8324869 9611
3017221 9611
6621701 9611
7801349 9611
3543045 9611
5443589 9611
7214341 9611
7804421 9611
4069381 9611
4850438 4902
8061702 4902
3278086 4902
3736838 4902
6292742 4902
6818310 4902
5836294 4902
4853510 4902
7278598 4902
2429190 4902
8589574 4902
3609094 4902
8131846 4902
4588294 5548
6095622 5548
8522246 5548
2558726 5548
6163974 5548
6819334 5548
7278086 5548
3674374 5548
3151366 5548
4462086 5548
4327942 6945
7867142 6945
8850438 6945
6556934 6945
2887174 6945
5967366 6945
5312262 6945
4134150 6945
7799558 9749
4588550 9749
5374982 9749
6554630 9749
2690566 9749
4132358 9749
4722182 9749
4391943 85
8455175 85
4460039 85
8523271 85
3999751 1150
4786183 1150
7801095 1150
2690567 1150
6360839 1150
8392711 1150
2426887 1174
3213319 1174
6228231 1174
4787975 1174
6819847 1174
8458247 1174
6554119 1776
5637127 1776
2688263 1776
7734535 1776
3672327 1776
4131335 1776
8457223 1776
2887175 1776
5049863 1776
7736839 1776
5967623 1776
6491911 1776
3609095 1776
4134407 1776
7804935 1776
4064007 2330
2951175 2330
4720647 2330
7932167 2330
6490631 2330
4132871 2330
3084807 2330
7344903 2330
2491143 3260
6030087 3260
7275783 3260
3674119 3260
8392711 3260
4527623 3260
6030087 3991
7734023 3991
5571591 3991
4066055 3991
7736839 3991
5115911 3991
6230791 3991
6030087 5475
4785671 5475
7342855 5475
6163975 5475
3674119 5475
4919559 5475
8458503 5475
7935495 5475
3670791 6176
6882055 6176
7340807 6176
7996423 6176
8455175 6176
6032135 6176
2887943 6176
3608839 6176
4854023 6176
6886151 6176
2425607 6933
5114375 6933
8653575 6933
7343367 6933
3673607 6933
6753799 6933
6098695 6933
4920583 6933
7473671 7229
4786951 7229
8391687 7229
5443079 7229
5967623 7229
2496007 7229
4920839 7229
8591367 7229
5511687 7229
4850439 7560
6095623 7560
6818311 7560
7277063 7560
5836295 7560
4853511 7560
8589575 7560
3347719 7560
8066567 7560
5571335 8133
6030087 8133
3148551 8133
8391431 8133
7212039 8133
4853255 8133
5377543 8133
6098439 8133
3740167 8133
7340807 8870
6095879 8870
4458247 8870
7866887 8870
3672839 8870
8522503 8870
2559495 8870
4984327 8870
5639687 8870
6098695 8870
7476743 8870
2884359 8938
6489095 8938
7406599 8938
3410439 8938
4786695 8938
4066055 8938
3020295 8938
7083527 8938
8001031 8938
7799559 9158
6554631 9158
6557191 9158
3542791 9158
4198151 9158
7802631 9158
2425607 9738
8520455 9738
5309447 9738
6095879 9738
7275527 9738
3411463 9738
4853255 9738
5443079 9738
7406600 1211
3803400 1211
6753288 1211
4395016 1211
6033416 1211
7999496 1211
8654856 1211
6887176 1211
6620168 1223
3016968 1223
5966856 1223
3608584 1223
5246984 1223
7213064 1223
7868424 1223
8392712 1223
6100744 1223
5964552 2375
7209736 2375
4983048 2375
3541512 2375
8391176 2375
7932680 2375
7213064 2375
4395784 2375
5968648 2375
4195080 2402
5440264 2402
8061960 2402
3213576 2402
6621704 2402
6163208 2402
8326920 2402
5443592 2402
2626312 2402
4199176 2402
7608328 2402
6030088 4884
4457736 4884
4916488 4884
7472392 4884
7997960 4884
3148552 4884
7015944 4884
6033160 4884
8458248 4884
3608840 4884
4788744 4884
6488840 5173
7668488 5173
2950152 5173
4850696 5173
5309448 5173
8522248 5173
2428424 5173
6032904 5173
7671560 5173
4002056 5173
4920584 5173
5309192 5357
2491400 5357
4064264 5357
7735048 5357
2951176 5357
6490632 5357
7277064 5357
4919304 5357
3412488 5357
2561032 5357
6100232 5357
5964552 5402
4785928 5402
7014664 5402
3541512 5402
4327944 5402
5967880 5402
8458248 5402
6558216 5402
7016968 5402
3151112 5402
4195080 5847
5833736 5847
7276552 5847
3410440 5847
8260104 5847
5378312 5847
6100232 5847
6952456 5847
7542280 5847
3413768 5847
3408648 5958
6619912 5958
8258312 5958
2425864 5958
4588552 5958
7147016 5958
4657160 5958
8261896 5958
5314056 5958
2622216 9385
6226696 9385
4916232 9385
3803656 9385
6950408 9385
8654600 9385
8587017 1019
4852233 1019
6097673 1019
7342857 1019
3869705 1019
5311497 1019
2887177 1019
2496777 1019
5380361 1019
6625545 1019
4857097 1019
7937289 1019
7472905 1036
3738121 1036
4983561 1036
6228745 1036
2755593 1036
4197385 1036
4266249 1036
5511433 1036
3742985 1036
6823177 1036
3605513 1269
2952201 1269
8326665 1269
4198409 1269
4853769 1269
5378057 1269
7213065 1269
3086089 1269
2884105 1832
7668489 1832
4064521 1832
5245705 1832
4787209 1832
4066825 1832
6295049 1832
2821897 1832
7147273 1832
7737353 1832
4134921 1832
8657673 1832
3087625 1832
6364425 1832
7347465 1832
7799305 2193
3408649 2193
8258313 2193
4195593 2193
5377033 2193
7146505 2193
2756105 2193
3477001 2193
4263433 2193
4069385 2193
5904393 2193
2758921 2193
7740681 2193
8199433 2193
5833481 2451
4850697 2451
7341321 2451
3410441 2451
2951945 2451
5115657 2451
5902345 2451
6557705 2451
8261641 2451
4397065 2451
5512457 2451
2425609 3980
6750985 3980
8454921 3980
6292489 3980
4786953 3980
8457737 3980
5836809 3980
6951689 3980
2497801 3980
2425609 4423
7209993 4423
8455433 4423
3475977 4423
4852745 4423
5639177 4423
6097929 4423
8000009 4423
4396553 4423
3020809 4423
5052425 4423
6166537 4423
8002313 4423
5440265 4591
5899017 4591
7144201 4591
4917513 4591
3475977 4591
7932681 4591
4264713 4591
8066569 4591
2694409 4591
3808521 4591
4267273 4591
4988169 4591
6233353 4591
3867401 4615
4326153 4615
5571337 4615
8193033 4615
3344649 4615
6359817 4615
2691849 4615
6493705 4615
8591113 4615
7673865 4615
2694409 4615
3415305 4615
4660489 4615
8133897 4615
5833481 4666
4850697 4666
7013641 4666
3017481 4666
6164489 4666
8261897 4666
3151369 4666
5248777 4666
4331529 4666
8264457 4666
4791561 4666
3801865 5509
7144201 5509
8651529 5509
2557449 5509
5114633 5509
3935753 5509
8719881 5509
2691337 5509
6230281 5509
5707273 5509
7017993 5509
3874057 5509
8789257 5509
2425609 6490
3539721 6490
6357769 6490
6816521 6490
7275273 6490
8454921 6490
4851977 6490
3870985 6490
6689033 6490
2429449 6490
8395273 6490
2425609 6564
3605257 6564
5571337 6564
7209993 6564
4786953 6564
8261129 6564
5444105 6564
3545609 6564
2818825 7961
8848137 7961
4129801 7961
7603209 7961
6031625 7961
5179913 7961
3149833 7961
8327177 7961
6885897 7961
6099977 7961
3874057 7961
4529417 7961
2818825 8053
6423305 8053
5244681 8053
3475977 8053
8391433 8053
7015433 8053
7539721 8053
6492681 8053
3610377 8053
2425609 9147
8520457 9147
7275529 9147
3083785 9147
7278089 9147
4263689 9147
4919049 9147
8523529 9147
2432265 9147
3218697 9147
4463881 9147
7085321 9147
8199433 9147
8789257 9147
6358794 1053
7931658 1053
2624010 1053
3869450 1053
5114634 1053
3083274 1053
3152138 1053
4397322 1053
2628874 1053
5709066 1053
8002826 1053
3737354 1093
5310218 1093
7735306 1093
8521738 1093
2493194 1093
6426122 1093
3087626 1093
5381386 1093
6364426 1093
8133898 1093
2490890 1543
7275274 1543
3867914 1543
4852234 1543
2690570 1543
3280394 1543
6032906 1543
8458250 1543
8199178 1543
2563338 1543
5709066 1543
6888714 1543
8520202 1617
2425610 1617
6226698 1617
6750986 1617
4852234 1617
7277834 1617
3608586 1617
8523786 1617
6034954 1617
6886922 1617
3349514 1617
4857098 1617
3670538 1691
7275274 1691
6161674 1691
8258826 1691
5572362 1691
4786954 1691
2428170 1691
7343626 1691
7933450 1691
8457738 1691
3674122 1691
6033418 1691
2425354 1839
7209738 1839
3605770 1839
4786954 1839
4328458 1839
3608074 1839
5836298 1839
6688522 1839
7278602 1839
3676170 1839
8198922 1839
2628874 1839
5905674 1839
6888714 1839
2425610 2060
5964554 2060
7275274 2060
8718602 2060
4852234 2060
7998218 2060
5968394 2060
8132106 2060
2562058 2060
4922634 2060
6167818 2060
7478538 2060
2425610 2134
6030090 2134
7275274 2134
8062218 2134
3868938 2134
3148554 2134
4786954 2134
6622730 2134
7343626 2134
8130058 2134
5378826 2134
3282442 2134
7936010 2134
6625546 2134
4463370 2134
2628874 2134
2425610 2355
7275274 2355
8520458 2355
3082250 2355
6293770 2355
4852234 2355
2494474 2355
8523786 2355
5706506 2355
7279370 2355
3218698 2355
5053706 2355
5709066 2355
7609610 2355
8068362 2355
2425610 2429
3670794 2429
7275274 2429
6292490 2429
8783114 2429
4852234 2429
4393738 2429
6557450 2429
3674122 2429
7344138 2429
7999498 2429
2429706 2429
5838858 2429
2759946 2429
3218698 2429
6954250 2429
2425610 2503
6882058 2503
5637130 2503
6226954 2503
3933450 2503
7472394 2503
8522506 2503
2494474 2503
3149834 2503
4853770 2503
8525322 2503
2818826 3088
8848138 3088
6554634 3088
7603210 3088
2821898 3088
5181194 3088
8654858 3088
6885898 3088
6099978 3088
3218698 3088
4463882 3088
2949898 3233
3670794 3233
4260618 3233
7799562 3233
2887434 3233
5443594 3233
4067850 3233
6297098 3233
3349770 3233
7937290 3233
2425610 3241
3146506 3241
3736330 3241
7275274 3241
8520970 3241
4919306 3241
3543562 3241
5772810 3241
2825482 3241
7413002 3241
2949898 3253
6488842 3253
7734538 3253
4132874 3253
8851466 3253
2757130 3253
4986378 3253
6626570 3253
2425610 3906
3605258 3906
7275274 3906
5572362 3906
4851978 3906
5574666 3906
3675658 3906
4789770 3906
2694410 3906
7347466 3906
2425610 4127
5440266 4127
6816522 4127
8520458 4127
7275530 4127
4853258 4127
8066570 4127
8590858 4127
2496522 4127
3217418 4127
3408650 4275
5505802 4275
6554378 4275
7275274 4275
4852234 4275
4393994 4275
8784906 4275
5574154 4275
6098442 4275
6884874 4275
7998986 4275
3478026 4275
4462602 4275
7019274 4275
8002570 4275
5250314 4275
6233354 4275
2687754 4286
4784906 4286
5833482 4286
6554378 4286
4131338 4286
3673098 4286
8064010 4286
4853258 4286
5377546 4286
6163978 4286
7278090 4286
